timestep,date,time,stage_ft
13158,10/9/2015,0:00,3841.60
13159,10/10/2015,0:00,3841.52
13160,10/11/2015,0:00,3841.44
13161,10/12/2015,0:00,3841.36
13162,10/13/2015,0:00,3841.28
13163,10/14/2015,0:00,3841.24
13164,10/15/2015,0:00,3841.15
13165,10/16/2015,0:00,3841.05
13166,10/17/2015,0:00,3840.94
13167,10/18/2015,0:00,3840.86
13168,10/19/2015,0:00,3840.77
13169,10/20/2015,0:00,3840.68
13170,10/21/2015,0:00,3840.59
13171,10/22/2015,0:00,3840.49
13172,10/23/2015,0:00,3840.51
13173,10/24/2015,0:00,3840.44
13174,10/25/2015,0:00,3840.40
13175,10/26/2015,0:00,3840.34
13176,10/27/2015,0:00,3840.29
13177,10/28/2015,0:00,3840.27
13178,10/29/2015,0:00,3840.22
13179,10/30/2015,0:00,3840.18
13180,10/31/2015,0:00,3840.20
13181,11/1/2015,0:00,3840.23
13182,11/2/2015,0:00,3840.27
13183,11/3/2015,0:00,3840.31
13184,11/4/2015,0:00,3840.32
13185,11/5/2015,0:00,3840.35
13186,11/6/2015,0:00,3840.36
13187,11/7/2015,0:00,3840.38
13188,11/8/2015,0:00,3840.39
13189,11/9/2015,0:00,3840.43
13190,11/10/2015,0:00,3840.45
13191,11/11/2015,0:00,3840.48
13192,11/12/2015,0:00,3840.49
13193,11/13/2015,0:00,3840.49
13194,11/14/2015,0:00,3840.53
13195,11/15/2015,0:00,3840.54
13196,11/16/2015,0:00,3840.57
13197,11/17/2015,0:00,3840.61
13198,11/18/2015,0:00,3840.68
13199,11/19/2015,0:00,3840.72
13200,11/20/2015,0:00,3840.77
13201,11/21/2015,0:00,3840.81
13202,11/22/2015,0:00,3840.85
13203,11/23/2015,0:00,3840.89
13204,11/24/2015,0:00,3840.94
13205,11/25/2015,0:00,3840.98
13206,11/26/2015,0:00,3841.01
13207,11/27/2015,0:00,3841.05
13208,11/28/2015,0:00,3841.08
13209,11/29/2015,0:00,3841.13
13210,11/30/2015,0:00,3841.18
13211,12/1/2015,0:00,3841.23
13212,12/2/2015,0:00,3841.27
13213,12/3/2015,0:00,3841.30
13214,12/4/2015,0:00,3841.35
13215,12/5/2015,0:00,3841.39
13216,12/6/2015,0:00,3841.43
13217,12/7/2015,0:00,3841.45
13218,12/8/2015,0:00,3841.50
13219,12/9/2015,0:00,3841.54
13220,12/10/2015,0:00,3841.58
13221,12/11/2015,0:00,3841.61
13222,12/12/2015,0:00,3841.65
13223,12/13/2015,0:00,3841.70
13224,12/14/2015,0:00,3841.75
13225,12/15/2015,0:00,3841.76
13226,12/16/2015,0:00,3841.80
13227,12/17/2015,0:00,3841.80
13228,12/18/2015,0:00,3841.86
13229,12/19/2015,0:00,3841.89
13230,12/20/2015,0:00,3841.92
13231,12/21/2015,0:00,3841.96
13232,12/22/2015,0:00,3841.99
13233,12/23/2015,0:00,3842.03
13234,12/24/2015,0:00,3842.08
13235,12/25/2015,0:00,3842.09
13236,12/26/2015,0:00,3842.15
13237,12/27/2015,0:00,3842.16
13238,12/28/2015,0:00,3842.16
13239,12/29/2015,0:00,3842.19
13240,12/30/2015,0:00,3842.22
13241,12/31/2015,0:00,3842.24
13242,1/1/2016,0:00,3842.28
13243,1/2/2016,0:00,3842.31
13244,1/3/2016,0:00,3842.34
13245,1/4/2016,0:00,3842.34
13246,1/5/2016,0:00,3842.38
13247,1/6/2016,0:00,3842.43
13248,1/7/2016,0:00,3842.44
13249,1/8/2016,0:00,3842.48
13250,1/9/2016,0:00,3842.52
13251,1/10/2016,0:00,3842.55
13252,1/11/2016,0:00,3842.58
13253,1/12/2016,0:00,3842.61
13254,1/13/2016,0:00,3842.64
13255,1/14/2016,0:00,3842.67
13256,1/15/2016,0:00,3842.69
13257,1/16/2016,0:00,3842.72
13258,1/17/2016,0:00,3842.76
13259,1/18/2016,0:00,3842.78
13260,1/19/2016,0:00,3842.81
13261,1/20/2016,0:00,3842.83
13262,1/21/2016,0:00,3842.86
13263,1/22/2016,0:00,3842.90
13264,1/23/2016,0:00,3842.92
13265,1/24/2016,0:00,3842.96
13266,1/25/2016,0:00,3842.99
13267,1/26/2016,0:00,3843.00
13268,1/27/2016,0:00,3843.03
13269,1/28/2016,0:00,3843.06
13270,1/29/2016,0:00,3843.09
13271,1/30/2016,0:00,3843.11
13272,1/31/2016,0:00,3843.13
13273,2/1/2016,0:00,3843.15
13274,2/2/2016,0:00,3843.22
13275,2/3/2016,0:00,3843.27
13276,2/4/2016,0:00,3843.29
13277,2/5/2016,0:00,3843.30
13278,2/6/2016,0:00,3843.34
13279,2/7/2016,0:00,3843.36
13280,2/8/2016,0:00,3843.38
13281,2/9/2016,0:00,3843.41
13282,2/10/2016,0:00,3843.44
13283,2/11/2016,0:00,3843.47
13284,2/12/2016,0:00,3843.49
13285,2/13/2016,0:00,3843.51
13286,2/14/2016,0:00,3843.54
13287,2/15/2016,0:00,3843.56
13288,2/16/2016,0:00,3843.60
13289,2/17/2016,0:00,3843.62
13290,2/18/2016,0:00,3843.64
13291,2/19/2016,0:00,3843.67
13292,2/20/2016,0:00,3843.69
13293,2/21/2016,0:00,3843.71
13294,2/22/2016,0:00,3843.73
13295,2/23/2016,0:00,3843.75
13296,2/24/2016,0:00,3843.78
13297,2/25/2016,0:00,3843.79
13298,2/26/2016,0:00,3843.80
13299,2/27/2016,0:00,3843.82
13300,2/28/2016,0:00,3843.85
13301,2/29/2016,0:00,3843.86
13302,3/1/2016,0:00,3843.90
13303,3/2/2016,0:00,3843.93
13304,3/3/2016,0:00,3843.95
13305,3/4/2016,0:00,3843.96
13306,3/5/2016,0:00,3843.99
13307,3/6/2016,0:00,3843.99
13308,3/7/2016,0:00,3844.03
13309,3/8/2016,0:00,3844.05
13310,3/9/2016,0:00,3844.05
13311,3/10/2016,0:00,3844.03
13312,3/11/2016,0:00,3844.01
13313,3/12/2016,0:00,3843.99
13314,3/13/2016,0:00,3843.99
13315,3/14/2016,0:00,3843.99
13316,3/15/2016,0:00,3843.99
13317,3/16/2016,0:00,3843.97
13318,3/17/2016,0:00,3843.97
13319,3/18/2016,0:00,3843.97
13320,3/19/2016,0:00,3843.97
13321,3/20/2016,0:00,3843.96
13322,3/21/2016,0:00,3843.95
13323,3/22/2016,0:00,3843.95
13324,3/23/2016,0:00,3843.93
13325,3/24/2016,0:00,3843.96
13326,3/25/2016,0:00,3843.94
13327,3/26/2016,0:00,3844.00
13328,3/27/2016,0:00,3844.02
13329,3/28/2016,0:00,3844.03
13330,3/29/2016,0:00,3844.04
13331,3/30/2016,0:00,3844.05
13332,3/31/2016,0:00,3844.01
13333,4/1/2016,0:00,3843.94
13334,4/2/2016,0:00,3843.87
13335,4/3/2016,0:00,3843.79
13336,4/4/2016,0:00,3843.72
13337,4/5/2016,0:00,3843.60
13338,4/6/2016,0:00,3843.53
13339,4/7/2016,0:00,3843.41
13340,4/8/2016,0:00,3843.29
13341,4/9/2016,0:00,3843.18
13342,4/10/2016,0:00,3843.06
13343,4/11/2016,0:00,3842.94
13344,4/12/2016,0:00,3842.88
13345,4/13/2016,0:00,3842.82
13346,4/14/2016,0:00,3842.75
13347,4/15/2016,0:00,3842.67
13348,4/16/2016,0:00,3842.76
13349,4/17/2016,0:00,3842.84
13350,4/18/2016,0:00,3842.86
13351,4/19/2016,0:00,3842.83
13352,4/20/2016,0:00,3842.80
13353,4/21/2016,0:00,3842.77
13354,4/22/2016,0:00,3842.72
13355,4/23/2016,0:00,3842.65
13356,4/24/2016,0:00,3842.62
13357,4/25/2016,0:00,3842.56
13358,4/26/2016,0:00,3842.50
13359,4/27/2016,0:00,3842.41
13360,4/28/2016,0:00,3842.32
13361,4/29/2016,0:00,3842.27
13362,4/30/2016,0:00,3842.33
13363,5/1/2016,0:00,3842.32
13364,5/2/2016,0:00,3842.29
13365,5/3/2016,0:00,3842.26
13366,5/4/2016,0:00,3842.20
13367,5/5/2016,0:00,3842.15
13368,5/6/2016,0:00,3842.12
13369,5/7/2016,0:00,3842.07
13370,5/8/2016,0:00,3842.05
13371,5/9/2016,0:00,3841.98
13372,5/10/2016,0:00,3841.94
13373,5/11/2016,0:00,3841.88
13374,5/12/2016,0:00,3841.81
13375,5/13/2016,0:00,3841.72
13376,5/14/2016,0:00,3841.64
13377,5/15/2016,0:00,3841.54
13378,5/16/2016,0:00,3841.46
13379,5/17/2016,0:00,3841.43
13380,5/18/2016,0:00,3841.35
13381,5/19/2016,0:00,3841.29
13382,5/20/2016,0:00,3841.23
13383,5/21/2016,0:00,3841.17
13384,5/22/2016,0:00,3841.12
13385,5/23/2016,0:00,3841.10
13386,5/24/2016,0:00,3841.10
13387,5/25/2016,0:00,3841.08
13388,5/26/2016,0:00,3841.01
13389,5/27/2016,0:00,3840.95
13390,5/28/2016,0:00,3840.90
13391,5/29/2016,0:00,3840.84
13392,5/30/2016,0:00,3840.79
13393,5/31/2016,0:00,3840.76
13394,6/1/2016,0:00,3840.75
13395,6/2/2016,0:00,3840.86
13396,6/3/2016,0:00,3840.95
13397,6/4/2016,0:00,3841.00
13398,6/5/2016,0:00,3840.94
13399,6/6/2016,0:00,3840.87
13400,6/7/2016,0:00,3840.80
13401,6/8/2016,0:00,3840.63
13402,6/9/2016,0:00,3840.43
13403,6/10/2016,0:00,3840.34
13404,6/11/2016,0:00,3840.27
13405,6/12/2016,0:00,3840.22
13406,6/13/2016,0:00,3840.22
13407,6/14/2016,0:00,3840.19
13408,6/15/2016,0:00,3840.19
13409,6/16/2016,0:00,3840.09
13410,6/17/2016,0:00,3840.04
13411,6/18/2016,0:00,3839.98
13412,6/19/2016,0:00,3839.96
13413,6/20/2016,0:00,3839.85
13414,6/21/2016,0:00,3839.64
13415,6/22/2016,0:00,3839.36
13416,6/23/2016,0:00,3839.06
13417,6/24/2016,0:00,3838.85
13418,6/25/2016,0:00,3838.63
13419,6/26/2016,0:00,3838.51
13420,6/27/2016,0:00,3838.32
13421,6/28/2016,0:00,3838.14
13422,6/29/2016,0:00,3838.04
13423,6/30/2016,0:00,3837.91
13424,7/1/2016,0:00,3837.80
13425,7/2/2016,0:00,3837.80
13426,7/3/2016,0:00,3837.82
13427,7/4/2016,0:00,3837.85
13428,7/5/2016,0:00,3837.86
13429,7/6/2016,0:00,3837.81
13430,7/7/2016,0:00,3837.80
13431,7/8/2016,0:00,3837.74
13432,7/9/2016,0:00,3837.81
13433,7/10/2016,0:00,3837.80
13434,7/11/2016,0:00,3837.82
13435,7/12/2016,0:00,3837.78
13436,7/13/2016,0:00,3837.66
13437,7/14/2016,0:00,3837.41
13438,7/15/2016,0:00,3837.18
13439,7/16/2016,0:00,3836.92
13440,7/17/2016,0:00,3836.69
13441,7/18/2016,0:00,3836.43
13442,7/19/2016,0:00,3836.20
13443,7/20/2016,0:00,3835.94
13444,7/21/2016,0:00,3835.67
13445,7/22/2016,0:00,3835.38
13446,7/23/2016,0:00,3835.10
13447,7/24/2016,0:00,3834.78
13448,7/25/2016,0:00,3834.56
13449,7/26/2016,0:00,3834.25
13450,7/27/2016,0:00,3833.93
13451,7/28/2016,0:00,3833.69
13452,7/29/2016,0:00,3833.43
13453,7/30/2016,0:00,3833.23
13454,7/31/2016,0:00,3833.03
13455,8/1/2016,0:00,3832.77
13456,8/2/2016,0:00,3832.56
13457,8/3/2016,0:00,3832.36
13458,8/4/2016,0:00,3832.13
13459,8/5/2016,0:00,3831.89
13460,8/6/2016,0:00,3831.65
13461,8/7/2016,0:00,3831.46
13462,8/8/2016,0:00,3831.35
13463,8/9/2016,0:00,3831.30
13464,8/10/2016,0:00,3831.19
13465,8/11/2016,0:00,3831.11
13466,8/12/2016,0:00,3831.07
13467,8/13/2016,0:00,3831.02
13468,8/14/2016,0:00,3830.99
13469,8/15/2016,0:00,3830.95
13470,8/16/2016,0:00,3830.82
13471,8/17/2016,0:00,3830.76
13472,8/18/2016,0:00,3830.62
13473,8/19/2016,0:00,3830.47
13474,8/20/2016,0:00,3830.33
13475,8/21/2016,0:00,3830.20
13476,8/22/2016,0:00,3830.08
13477,8/23/2016,0:00,3829.95
13478,8/24/2016,0:00,3829.86
13479,8/25/2016,0:00,3829.73
13480,8/26/2016,0:00,3829.61
13481,8/27/2016,0:00,3829.54
13482,8/28/2016,0:00,3829.44
13483,8/29/2016,0:00,3829.35
13484,8/30/2016,0:00,3829.24
13485,8/31/2016,0:00,3829.13
13486,9/1/2016,0:00,3829.08
13487,9/2/2016,0:00,3829.03
13488,9/3/2016,0:00,3829.00
13489,9/4/2016,0:00,3828.97
13490,9/5/2016,0:00,3828.93
13491,9/6/2016,0:00,3828.84
13492,9/7/2016,0:00,3828.83
13493,9/8/2016,0:00,3828.77
13494,9/9/2016,0:00,3828.75
13495,9/10/2016,0:00,3828.69
13496,9/11/2016,0:00,3828.60
13497,9/12/2016,0:00,3828.55
13498,9/13/2016,0:00,3828.46
13499,9/14/2016,0:00,3828.37
13500,9/15/2016,0:00,3828.28
13501,9/16/2016,0:00,3828.20
13502,9/17/2016,0:00,3828.10
13503,9/18/2016,0:00,3828.02
13504,9/19/2016,0:00,3827.93
13505,9/20/2016,0:00,3827.82
13506,9/21/2016,0:00,3827.70
13507,9/22/2016,0:00,3827.61
13508,9/23/2016,0:00,3827.49
13509,9/24/2016,0:00,3827.40
13510,9/25/2016,0:00,3827.28
13511,9/26/2016,0:00,3827.15
13512,9/27/2016,0:00,3827.03
13513,9/28/2016,0:00,3826.92
13514,9/29/2016,0:00,3826.79
13515,9/30/2016,0:00,3826.66
13516,10/1/2016,0:00,3826.54
13517,10/2/2016,0:00,3826.45
13518,10/3/2016,0:00,3826.33
13519,10/4/2016,0:00,3826.20
13520,10/5/2016,0:00,3826.06
13521,10/6/2016,0:00,3825.91
13522,10/7/2016,0:00,3825.79
13523,10/8/2016,0:00,3825.75
13524,10/9/2016,0:00,3825.73
13525,10/10/2016,0:00,3825.73
13526,10/11/2016,0:00,3825.71
13527,10/12/2016,0:00,3825.70
13528,10/13/2016,0:00,3825.63
13529,10/14/2016,0:00,3825.56
13530,10/15/2016,0:00,3825.46
13531,10/16/2016,0:00,3825.40
13532,10/17/2016,0:00,3825.36
13533,10/18/2016,0:00,3825.25
13534,10/19/2016,0:00,3825.12
13535,10/20/2016,0:00,3825.03
13536,10/21/2016,0:00,3824.91
13537,10/22/2016,0:00,3824.82
13538,10/23/2016,0:00,3824.70
13539,10/24/2016,0:00,3824.65
13540,10/25/2016,0:00,3824.54
13541,10/26/2016,0:00,3824.47
13542,10/27/2016,0:00,3824.37
13543,10/28/2016,0:00,3824.28
13544,10/29/2016,0:00,3824.19
13545,10/30/2016,0:00,3824.08
13546,10/31/2016,0:00,3824.00
13547,11/1/2016,0:00,3823.88
13548,11/2/2016,0:00,3823.90
13549,11/3/2016,0:00,3823.93
13550,11/4/2016,0:00,3823.97
13551,11/5/2016,0:00,3824.00
13552,11/6/2016,0:00,3824.03
13553,11/7/2016,0:00,3824.06
13554,11/8/2016,0:00,3824.10
13555,11/9/2016,0:00,3824.13
13556,11/10/2016,0:00,3824.16
13557,11/11/2016,0:00,3824.17
13558,11/12/2016,0:00,3824.19
13559,11/13/2016,0:00,3824.22
13560,11/14/2016,0:00,3824.26
13561,11/15/2016,0:00,3824.28
13562,11/16/2016,0:00,3824.29
13563,11/17/2016,0:00,3824.43
13564,11/18/2016,0:00,3824.52
13565,11/19/2016,0:00,3824.55
13566,11/20/2016,0:00,3824.62
13567,11/21/2016,0:00,3824.65
13568,11/22/2016,0:00,3824.72
13569,11/23/2016,0:00,3824.87
13570,11/24/2016,0:00,3824.91
13571,11/25/2016,0:00,3824.97
13572,11/26/2016,0:00,3825.03
13573,11/27/2016,0:00,3825.07
13574,11/28/2016,0:00,3825.12
13575,11/29/2016,0:00,3825.19
13576,11/30/2016,0:00,3825.22
13577,12/1/2016,0:00,3825.27
13578,12/2/2016,0:00,3825.32
13579,12/3/2016,0:00,3825.38
13580,12/4/2016,0:00,3825.44
13581,12/5/2016,0:00,3825.48
13582,12/6/2016,0:00,3825.54
13583,12/7/2016,0:00,3825.57
13584,12/8/2016,0:00,3825.64
13585,12/9/2016,0:00,3825.66
13586,12/10/2016,0:00,3825.70
13587,12/11/2016,0:00,3825.76
13588,12/12/2016,0:00,3825.79
13589,12/13/2016,0:00,3825.88
13590,12/14/2016,0:00,3825.93
13591,12/15/2016,0:00,3825.95
13592,12/16/2016,0:00,3826.02
13593,12/17/2016,0:00,3826.05
13594,12/18/2016,0:00,3826.15
13595,12/19/2016,0:00,3826.16
13596,12/20/2016,0:00,3826.19
13597,12/21/2016,0:00,3826.23
13598,12/22/2016,0:00,3826.29
13599,12/23/2016,0:00,3826.34
13600,12/24/2016,0:00,3826.40
13601,12/25/2016,0:00,3826.47
13602,12/26/2016,0:00,3826.54
13603,12/27/2016,0:00,3826.61
13604,12/28/2016,0:00,3826.66
13605,12/29/2016,0:00,3826.72
13606,12/30/2016,0:00,3826.78
13607,12/31/2016,0:00,3826.84
13608,1/1/2017,0:00,3826.87
13609,1/2/2017,0:00,3826.94
13610,1/3/2017,0:00,3826.98
13611,1/4/2017,0:00,3827.02
13612,1/5/2017,0:00,3827.07
13613,1/6/2017,0:00,3827.12
13614,1/7/2017,0:00,3827.14
13615,1/8/2017,0:00,3827.17
13616,1/9/2017,0:00,3827.19
13617,1/10/2017,0:00,3827.25
13618,1/11/2017,0:00,3827.32
13619,1/12/2017,0:00,3827.38
13620,1/13/2017,0:00,3827.43
13621,1/14/2017,0:00,3827.49
13622,1/15/2017,0:00,3827.54
13623,1/16/2017,0:00,3827.61
13624,1/17/2017,0:00,3827.72
13625,1/18/2017,0:00,3827.80
13626,1/19/2017,0:00,3827.86
13627,1/20/2017,0:00,3827.89
13628,1/21/2017,0:00,3827.97
13629,1/22/2017,0:00,3828.03
13630,1/23/2017,0:00,3828.08
13631,1/24/2017,0:00,3828.12
13632,1/25/2017,0:00,3828.18
13633,1/26/2017,0:00,3828.23
13634,1/27/2017,0:00,3828.28
13635,1/28/2017,0:00,3828.33
13636,1/29/2017,0:00,3828.37
13637,1/30/2017,0:00,3828.41
13638,1/31/2017,0:00,3828.45
13639,2/1/2017,0:00,3828.51
13640,2/2/2017,0:00,3828.53
13641,2/3/2017,0:00,3828.58
13642,2/4/2017,0:00,3828.62
13643,2/5/2017,0:00,3828.66
13644,2/6/2017,0:00,3828.70
13645,2/7/2017,0:00,3828.75
13646,2/8/2017,0:00,3828.79
13647,2/9/2017,0:00,3828.84
13648,2/10/2017,0:00,3828.89
13649,2/11/2017,0:00,3828.92
13650,2/12/2017,0:00,3828.96
13651,2/13/2017,0:00,3828.99
13652,2/14/2017,0:00,3829.05
13653,2/15/2017,0:00,3829.09
13654,2/16/2017,0:00,3829.13
13655,2/17/2017,0:00,3829.16
13656,2/18/2017,0:00,3829.20
13657,2/19/2017,0:00,3829.23
13658,2/20/2017,0:00,3829.28
13659,2/21/2017,0:00,3829.31
13660,2/22/2017,0:00,3829.35
13661,2/23/2017,0:00,3829.38
13662,2/24/2017,0:00,3829.41
13663,2/25/2017,0:00,3829.43
13664,2/26/2017,0:00,3829.46
13665,2/27/2017,0:00,3829.49
13666,2/28/2017,0:00,3829.52
13667,3/1/2017,0:00,3829.55
13668,3/2/2017,0:00,3829.59
13669,3/3/2017,0:00,3829.61
13670,3/4/2017,0:00,3829.64
13671,3/5/2017,0:00,3829.67
13672,3/6/2017,0:00,3829.70
13673,3/7/2017,0:00,3829.74
13674,3/8/2017,0:00,3829.74
13675,3/9/2017,0:00,3829.79
13676,3/10/2017,0:00,3829.80
13677,3/11/2017,0:00,3829.82
13678,3/12/2017,0:00,3829.86
13679,3/13/2017,0:00,3829.90
13680,3/14/2017,0:00,3829.92
13681,3/15/2017,0:00,3829.96
13682,3/16/2017,0:00,3830.00
13683,3/17/2017,0:00,3830.02
13684,3/18/2017,0:00,3830.03
13685,3/19/2017,0:00,3830.06
13686,3/20/2017,0:00,3830.08
13687,3/21/2017,0:00,3830.09
13688,3/22/2017,0:00,3830.10
13689,3/23/2017,0:00,3830.11
13690,3/24/2017,0:00,3830.12
13691,3/25/2017,0:00,3830.14
13692,3/26/2017,0:00,3830.15
13693,3/27/2017,0:00,3830.19
13694,3/28/2017,0:00,3830.21
13695,3/29/2017,0:00,3830.24
13696,3/30/2017,0:00,3830.25
13697,3/31/2017,0:00,3830.26
13698,4/1/2017,0:00,3830.34
13699,4/2/2017,0:00,3830.39
13700,4/3/2017,0:00,3830.43
13701,4/4/2017,0:00,3830.42
13702,4/5/2017,0:00,3830.52
13703,4/6/2017,0:00,3830.54
13704,4/7/2017,0:00,3830.57
13705,4/8/2017,0:00,3830.64
13706,4/9/2017,0:00,3830.66
13707,4/10/2017,0:00,3830.69
13708,4/11/2017,0:00,3830.70
13709,4/12/2017,0:00,3830.70
13710,4/13/2017,0:00,3830.69
13711,4/14/2017,0:00,3830.67
13712,4/15/2017,0:00,3830.65
13713,4/16/2017,0:00,3830.63
13714,4/17/2017,0:00,3830.60
13715,4/18/2017,0:00,3830.49
13716,4/19/2017,0:00,3830.37
13717,4/20/2017,0:00,3830.20
13718,4/21/2017,0:00,3830.07
13719,4/22/2017,0:00,3830.00
13720,4/23/2017,0:00,3829.90
13721,4/24/2017,0:00,3829.81
13722,4/25/2017,0:00,3829.76
13723,4/26/2017,0:00,3829.75
13724,4/27/2017,0:00,3829.72
13725,4/28/2017,0:00,3829.72
13726,4/29/2017,0:00,3829.70
13727,4/30/2017,0:00,3829.84
13728,5/1/2017,0:00,3829.89
13729,5/2/2017,0:00,3829.98
13730,5/3/2017,0:00,3830.12
13731,5/4/2017,0:00,3830.16
13732,5/5/2017,0:00,3830.17
13733,5/6/2017,0:00,3830.21
13734,5/7/2017,0:00,3830.23
13735,5/8/2017,0:00,3830.23
13736,5/9/2017,0:00,3830.27
13737,5/10/2017,0:00,3830.33
13738,5/11/2017,0:00,3830.37
13739,5/12/2017,0:00,3830.70
13740,5/13/2017,0:00,3831.36
13741,5/14/2017,0:00,3832.33
13742,5/15/2017,0:00,3833.94
13743,5/16/2017,0:00,3835.48
13744,5/17/2017,0:00,3836.93
13745,5/18/2017,0:00,3837.96
13746,5/19/2017,0:00,3838.76
13747,5/20/2017,0:00,3839.23
13748,5/21/2017,0:00,3839.62
13749,5/22/2017,0:00,3840.00
13750,5/23/2017,0:00,3840.48
13751,5/24/2017,0:00,3840.81
13752,5/25/2017,0:00,3841.11
13753,5/26/2017,0:00,3841.38
13754,5/27/2017,0:00,3841.61
13755,5/28/2017,0:00,3841.80
13756,5/29/2017,0:00,3841.91
13757,5/30/2017,0:00,3842.00
13758,5/31/2017,0:00,3842.09
13759,6/1/2017,0:00,3842.13
13760,6/2/2017,0:00,3842.22
13761,6/3/2017,0:00,3842.33
13762,6/4/2017,0:00,3842.46
13763,6/5/2017,0:00,3842.57
13764,6/6/2017,0:00,3842.72
13765,6/7/2017,0:00,3842.96
13766,6/8/2017,0:00,3843.23
13767,6/9/2017,0:00,3843.60
13768,6/10/2017,0:00,3844.00
13769,6/11/2017,0:00,3844.42
13770,6/12/2017,0:00,3844.88
13771,6/13/2017,0:00,3845.38
13772,6/14/2017,0:00,3845.71
13773,6/15/2017,0:00,3846.08
13774,6/16/2017,0:00,3846.30
13775,6/17/2017,0:00,3846.47
13776,6/18/2017,0:00,3846.56
13777,6/19/2017,0:00,3846.55
13778,6/20/2017,0:00,3846.48
13779,6/21/2017,0:00,3846.38
13780,6/22/2017,0:00,3846.30
13781,6/23/2017,0:00,3846.24
13782,6/24/2017,0:00,3846.28
13783,6/25/2017,0:00,3846.37
13784,6/26/2017,0:00,3846.53
13785,6/27/2017,0:00,3846.70
13786,6/28/2017,0:00,3846.76
13787,6/29/2017,0:00,3846.75
13788,6/30/2017,0:00,3846.70
13789,7/1/2017,0:00,3846.63
13790,7/2/2017,0:00,3846.53
13791,7/3/2017,0:00,3846.38
13792,7/4/2017,0:00,3846.17
13793,7/5/2017,0:00,3845.99
13794,7/6/2017,0:00,3845.81
13795,7/7/2017,0:00,3845.57
13796,7/8/2017,0:00,3845.41
13797,7/9/2017,0:00,3845.20
13798,7/10/2017,0:00,3844.97
13799,7/11/2017,0:00,3844.75
13800,7/12/2017,0:00,3844.52
13801,7/13/2017,0:00,3844.31
13802,7/14/2017,0:00,3844.12
13803,7/15/2017,0:00,3843.91
13804,7/16/2017,0:00,3843.80
13805,7/17/2017,0:00,3843.71
13806,7/18/2017,0:00,3843.60
13807,7/19/2017,0:00,3843.48
13808,7/20/2017,0:00,3843.35
13809,7/21/2017,0:00,3843.20
13810,7/22/2017,0:00,3843.07
13811,7/23/2017,0:00,3842.90
13812,7/24/2017,0:00,3842.73
13813,7/25/2017,0:00,3842.56
13814,7/26/2017,0:00,3842.38
13815,7/27/2017,0:00,3842.17
13816,7/28/2017,0:00,3842.04
13817,7/29/2017,0:00,3842.13
13818,7/30/2017,0:00,3842.12
13819,7/31/2017,0:00,3842.12
13820,8/1/2017,0:00,3842.09
13821,8/2/2017,0:00,3842.22
13822,8/3/2017,0:00,3842.46
13823,8/4/2017,0:00,3842.74
13824,8/5/2017,0:00,3842.99
13825,8/6/2017,0:00,3843.19
13826,8/7/2017,0:00,3843.30
13827,8/8/2017,0:00,3843.42
13828,8/9/2017,0:00,3843.65
13829,8/10/2017,0:00,3843.76
13830,8/11/2017,0:00,3843.98
13831,8/12/2017,0:00,3844.29
13832,8/13/2017,0:00,3844.70
13833,8/14/2017,0:00,3845.06
13834,8/15/2017,0:00,3845.47
13835,8/16/2017,0:00,3845.81
13836,8/17/2017,0:00,3846.02
13837,8/18/2017,0:00,3846.21
13838,8/19/2017,0:00,3846.37
13839,8/20/2017,0:00,3846.47
13840,8/21/2017,0:00,3846.57
13841,8/22/2017,0:00,3846.60
13842,8/23/2017,0:00,3846.59
13843,8/24/2017,0:00,3846.58
13844,8/25/2017,0:00,3846.54
13845,8/26/2017,0:00,3846.50
13846,8/27/2017,0:00,3846.46
13847,8/28/2017,0:00,3846.40
13848,8/29/2017,0:00,3846.34
13849,8/30/2017,0:00,3846.28
13850,8/31/2017,0:00,3846.21
13851,9/1/2017,0:00,3846.13
13852,9/2/2017,0:00,3846.08
13853,9/3/2017,0:00,3846.00
13854,9/4/2017,0:00,3845.94
13855,9/5/2017,0:00,3845.86
13856,9/6/2017,0:00,3845.78
13857,9/7/2017,0:00,3845.71
13858,9/8/2017,0:00,3845.65
13859,9/9/2017,0:00,3845.55
13860,9/10/2017,0:00,3845.46
13861,9/11/2017,0:00,3845.38
13862,9/12/2017,0:00,3845.29
13863,9/13/2017,0:00,3845.18
13864,9/14/2017,0:00,3845.08
13865,9/15/2017,0:00,3844.99
13866,9/16/2017,0:00,3844.87
13867,9/17/2017,0:00,3844.75
13868,9/18/2017,0:00,3844.66
13869,9/19/2017,0:00,3844.58
13870,9/20/2017,0:00,3844.46
13871,9/21/2017,0:00,3844.36
13872,9/22/2017,0:00,3844.26
13873,9/23/2017,0:00,3844.16
13874,9/24/2017,0:00,3844.19
13875,9/25/2017,0:00,3844.13
13876,9/26/2017,0:00,3844.14
13877,9/27/2017,0:00,3844.11
13878,9/28/2017,0:00,3844.13
13879,9/29/2017,0:00,3844.20
13880,9/30/2017,0:00,3844.20
13881,10/1/2017,0:00,3844.37
13882,10/2/2017,0:00,3844.48
13883,10/3/2017,0:00,3844.59
13884,10/4/2017,0:00,3844.66
13885,10/5/2017,0:00,3844.70
13886,10/6/2017,0:00,3844.72
13887,10/7/2017,0:00,3844.72
13888,10/8/2017,0:00,3844.67
13889,10/9/2017,0:00,3844.60
13890,10/10/2017,0:00,3844.59
13891,10/11/2017,0:00,3844.59
13892,10/12/2017,0:00,3844.65
13893,10/13/2017,0:00,3844.69
