mean_log,sd_log,skew_log,log_likelihood
3.569457423,0.35538214,0.650954263,-1093.37979
3.534999887,0.353450897,0.672189827,-1093.316065
3.514550889,0.37073853,0.775466367,-1093.231251
3.549158908,0.356608518,0.898604736,-1093.372495
3.616041933,0.381850979,0.25812923,-1095.997864
3.544442382,0.353721093,0.853794128,-1093.178858
3.589714818,0.330814038,0.811741062,-1099.761566
3.647030362,0.37799553,0.472365952,-1096.491855
3.555526587,0.395668852,0.473709141,-1093.640277
3.578971994,0.379063141,0.356820578,-1094.324896
3.564381457,0.389273968,0.483721371,-1093.36013
3.567443756,0.40147666,0.584811386,-1093.425417
3.572637671,0.418513267,0.390702797,-1094.871027
3.575843694,0.404337261,0.671578573,-1093.616748
3.558463162,0.375629021,0.758071772,-1092.47124
3.511981242,0.389597287,0.507901163,-1094.693447
3.578733935,0.419138323,0.403067061,-1094.867101
3.596647695,0.372928886,0.534409371,-1093.635751
3.577230238,0.365097841,0.339957139,-1095.048612
3.584257986,0.354731989,0.831739209,-1094.755206
3.582613832,0.389415398,0.803000483,-1093.279221
3.515350732,0.370918693,0.813808257,-1093.161604
3.514912003,0.357556046,0.782153372,-1093.295471
3.567418896,0.413750623,0.653110723,-1094.330634
3.601524593,0.367708224,0.494973013,-1094.216917
3.552358096,0.401176568,0.663230622,-1093.490257
3.588653408,0.378331249,0.528782448,-1093.310467
3.564623122,0.378391814,0.807042078,-1092.645751
3.553272119,0.401502457,0.80504369,-1093.805867
3.565671887,0.374899391,0.542726287,-1093.016402
3.596285927,0.381588246,0.709522413,-1093.286934
3.546888096,0.385119772,0.731022344,-1092.731278
3.577861589,0.39893895,0.971446143,-1095.245222
3.552937742,0.369253668,0.838807379,-1092.60871
3.596590272,0.375559311,0.634391897,-1093.318281
3.536915574,0.384133041,0.880537599,-1093.11217
3.532517892,0.372470549,0.684888452,-1092.846977
3.572273793,0.386829062,0.841633016,-1093.13414
3.563297757,0.365546791,0.820297841,-1092.813685
3.55652375,0.405722792,0.569135979,-1093.780456
3.53991531,0.364957777,0.817500413,-1092.5955
3.579274418,0.389237897,0.822546277,-1093.284493
3.561831102,0.3736548,0.924601462,-1093.298822
3.490670492,0.376708009,0.753748781,-1094.709652
3.543620528,0.380102872,0.739864605,-1092.62224
3.622490329,0.416931236,0.421106946,-1095.540513
3.584802513,0.337205603,0.652058152,-1096.107863
3.460515556,0.362595744,1.052164118,-1096.749269
3.593830728,0.389857286,0.536294045,-1093.402051
3.611523775,0.366219305,0.694394253,-1094.652143
3.570263986,0.416618248,0.272371493,-1095.390194
3.575719736,0.364588274,0.643651068,-1093.014461
3.54757621,0.379963697,0.743087716,-1092.566425
3.532725382,0.379839928,0.781237615,-1092.825129
3.52346395,0.361471118,0.879439757,-1092.959682
3.512038517,0.378802919,0.946932616,-1093.792361
3.533725176,0.377779669,1.031737916,-1093.984816
3.556783579,0.388181711,0.958125074,-1093.822626
3.58752161,0.387538854,0.27739382,-1094.995909
3.492889441,0.360900002,0.920272346,-1094.148272
3.581830781,0.393059286,0.581062039,-1093.142923
3.601381657,0.374475282,0.714162948,-1093.655271
3.558645587,0.388889743,0.693232211,-1092.772639
3.639384156,0.399626786,0.479220264,-1095.593363
3.55246235,0.407428917,0.634614152,-1093.924667
3.489552008,0.390596,0.772532098,-1095.422493
3.534880381,0.379130541,0.720605703,-1092.793037
3.538601204,0.381315413,0.661037428,-1092.875334
3.610892146,0.395371547,0.707165747,-1094.151238
3.49879723,0.370584691,0.758388878,-1094.053212
3.578142293,0.383678956,0.538278254,-1093.072814
3.550753757,0.391494397,0.705834048,-1092.954597
3.558457832,0.395845954,0.503432373,-1093.473807
3.569567712,0.354325621,0.358564791,-1095.562359
3.53592499,0.385318701,0.441283719,-1094.088928
3.516091561,0.363025234,1.0128785,-1093.750739
3.515990919,0.395781978,0.669317777,-1094.251977
3.566291242,0.381579055,0.852367068,-1092.921259
3.557952851,0.366532992,0.584513124,-1092.981398
3.568792519,0.384738313,0.703984845,-1092.654144
3.515408621,0.358055972,0.791772316,-1093.245299
3.480405597,0.376372482,0.797364448,-1095.367424
3.570488581,0.362131625,0.585586462,-1093.227194
3.563154512,0.37552443,0.921899568,-1093.299314
3.5293202,0.363082518,0.725679159,-1092.88031
3.494045379,0.36566226,0.770560937,-1094.264284
3.619652647,0.389420718,0.598023592,-1094.271656
3.565237413,0.31096462,0.597419131,-1100.515983
3.549004775,0.389510771,0.474239855,-1093.602534
3.555784318,0.389282512,0.489178017,-1093.408466
3.56870713,0.404790717,0.755582617,-1093.837363
3.551354053,0.39840787,0.659710805,-1093.331043
3.546108894,0.369903228,0.756469734,-1092.48336
3.531539719,0.373453024,0.673319989,-1092.914725
3.601062043,0.360863758,0.944156328,-1098.322652
3.527935864,0.364633165,0.962709206,-1093.239163
3.535403529,0.364979428,0.73010638,-1092.705805
3.562462111,0.378201237,0.656675782,-1092.576762
3.551517378,0.395388223,0.750772746,-1093.203239
3.574971737,0.39682496,0.747948341,-1093.281508
3.554602638,0.368322004,0.403184641,-1094.288395
3.479881023,0.415376381,0.660449498,-1097.899524
3.573565283,0.399905309,0.560224016,-1093.388939
3.55387283,0.387384534,0.447186969,-1093.659382
3.51890882,0.40296051,0.62689753,-1094.606207
3.551860298,0.367611727,0.666103559,-1092.641765
3.52138684,0.366773619,0.794359523,-1092.932561
3.573428325,0.425482185,0.465770047,-1095.201697
3.55309572,0.406561484,0.515573852,-1093.984754
3.56475502,0.366204863,0.716581755,-1092.647594
3.578838192,0.378413944,0.597201328,-1092.870582
3.49316625,0.349856773,0.737220882,-1094.772316
3.652035569,0.40921334,0.363458167,-1096.883222
3.502829677,0.37029361,0.734442459,-1093.886996
3.556405488,0.394380744,0.614711821,-1093.105615
3.524510992,0.379018595,0.721225448,-1093.100607
3.598365666,0.384463842,0.649597278,-1093.303288
3.527063573,0.356830638,0.752704424,-1093.037685
3.60386146,0.367549727,0.631460605,-1093.961839
3.536847252,0.377046186,0.401076609,-1094.437734
3.591667215,0.380172995,0.428648579,-1093.905983
3.524033212,0.37132786,0.771125888,-1092.897532
3.542995507,0.349291879,0.899139651,-1093.815907
3.635927983,0.400690665,0.703312532,-1095.82488
3.597242352,0.368342714,0.206146617,-1096.768831
3.524222174,0.344723222,0.943196528,-1094.257522
3.576377665,0.330967285,0.64469032,-1096.672126
3.561982301,0.41134315,0.558048047,-1094.106358
3.514567147,0.354314506,0.75679479,-1093.482176
3.566916154,0.377967989,0.405855626,-1093.896319
3.588188542,0.379839588,0.733352894,-1093.035235
3.476862146,0.361639929,0.621165455,-1096.272522
3.502552876,0.374357916,1.092381796,-1094.951442
3.563011073,0.357689245,0.542249656,-1093.634591
3.587892489,0.392546466,0.302235741,-1094.726764
3.584486713,0.403790129,0.590989425,-1093.62595
3.601380515,0.372085162,0.63970516,-1093.626902
3.503853809,0.382528841,0.874438562,-1094.159339
3.542647556,0.363589272,0.719886121,-1092.656271
3.472399222,0.376488374,0.997296557,-1096.221387
3.572925629,0.372531898,0.876339501,-1093.282344
3.511356997,0.41078454,0.630295567,-1095.538738
3.534367631,0.387405442,0.510174083,-1093.729101
3.460307605,0.373772558,1.046859137,-1097.281278
3.618079597,0.388059569,0.598583586,-1094.184945
3.564646851,0.402381163,0.590331556,-1093.479461
3.553245308,0.333973006,0.785881397,-1095.415374
3.558743695,0.36115956,0.65633606,-1092.88074
3.534892775,0.320302272,0.636682623,-1097.349163
3.572805271,0.403681715,0.693147761,-1093.589632
3.585037938,0.347890426,0.68989086,-1094.677667
3.559346548,0.415140206,0.447220487,-1094.583751
3.508487823,0.374317342,0.812136261,-1093.533975
3.513688576,0.357352443,0.960148554,-1093.537976
3.54670225,0.372829931,0.642229716,-1092.707577
3.5853813,0.385224771,0.463680775,-1093.532503
3.501927834,0.385886049,0.69456415,-1094.448358
3.564553571,0.364785966,0.688271989,-1092.719933
3.54824524,0.364370955,0.992906826,-1093.981561
3.524624225,0.35710185,0.796474546,-1093.00682
3.500462576,0.37362368,0.523066862,-1095.112121
3.586970068,0.365277773,0.624482085,-1093.344945
3.576598475,0.404091667,0.62645647,-1093.56719
3.530391783,0.392675171,0.790550243,-1093.540578
3.589759748,0.394422477,0.73919863,-1093.420564
3.572727245,0.371379936,0.863657257,-1093.198791
3.550129022,0.363219059,0.811027957,-1092.639786
3.554389453,0.377466981,0.865801202,-1092.747482
3.511040779,0.357614875,0.822004281,-1093.365638
3.527285892,0.388879158,0.904711892,-1093.723225
3.568731572,0.403525764,0.412016782,-1094.082384
3.531471316,0.380043794,0.347576453,-1095.072449
3.52152879,0.371828664,0.89421645,-1093.05175
3.506843396,0.366094644,0.830128653,-1093.460545
3.515107817,0.372888113,0.763343801,-1093.258863
3.548774138,0.391791195,0.76734786,-1093.045758
3.533931524,0.399101343,0.428213264,-1094.482908
3.562881739,0.391017929,0.546104898,-1093.123888
3.572401776,0.376184655,0.831978115,-1092.91067
3.559529785,0.378101158,0.930527409,-1093.286139
3.546176742,0.379442675,0.566972053,-1093.043665
3.578074425,0.388755786,0.435075751,-1093.640093
3.528368511,0.354428726,0.846410559,-1093.063204
3.55441665,0.373612424,0.639009289,-1092.641049
3.538934802,0.382886422,0.802776324,-1092.816363
3.496374306,0.378241971,0.905296416,-1094.400105
3.583484919,0.457094004,-0.142140179,-1100.815217
3.576611278,0.374228202,0.719589588,-1092.709362
3.592594266,0.383763318,0.415440125,-1093.963494
3.563828181,0.391021161,0.885182406,-1093.460959
3.607026637,0.370047244,0.618983795,-1094.005559
3.5614135,0.381017144,0.720592795,-1092.53608
3.49001025,0.337202927,0.694782422,-1096.056967
3.570139523,0.352199137,0.673752562,-1093.602652
3.54333191,0.409082059,0.967344079,-1095.977428
3.566658296,0.368516461,0.723687928,-1092.612606
3.528781559,0.411236248,0.629584322,-1094.836964
3.530573348,0.361488365,0.818592645,-1092.764129
3.621255067,0.371581029,0.504105598,-1094.943889
3.540108198,0.345111477,0.86509672,-1093.911781
3.537987958,0.363129079,0.949234445,-1093.221561
3.567508209,0.377911873,0.7542854,-1092.564255
3.533339422,0.361173416,0.738168553,-1092.806926
3.542354366,0.36944312,0.84062447,-1092.578543
3.581564791,0.380019639,0.732582906,-1092.828211
3.553597435,0.365818602,0.691502376,-1092.610352
3.574604699,0.358325339,0.593160031,-1093.483731
3.544122024,0.366666854,0.674625138,-1092.697374
3.57437385,0.392075336,0.421602802,-1093.741901
3.532053775,0.354504453,0.765059816,-1093.022981
3.543483606,0.400333043,0.217503792,-1095.906041
3.510683713,0.348279188,0.735371195,-1093.994025
3.563128836,0.358688542,0.79172161,-1093.037635
3.52370537,0.368834288,0.864626169,-1092.891391
3.59296098,0.375246736,0.30451953,-1095.134088
3.588315643,0.363147815,0.355774648,-1095.15936
3.548040524,0.34821882,0.725287319,-1093.453294
3.586194831,0.351650365,0.607475489,-1094.342292
3.51514384,0.382922796,0.630255013,-1093.835279
3.535512195,0.390676088,0.628131694,-1093.333929
3.545090608,0.358985193,0.785866184,-1092.737463
3.519823366,0.373093648,0.820882542,-1093.035309
3.587013228,0.36978072,0.723687045,-1093.155718
3.509162642,0.349416254,0.685574553,-1094.245036
3.590688863,0.382045996,0.751642076,-1093.18348
3.583352485,0.374207929,0.727460969,-1092.910734
3.535528386,0.372179208,0.483392349,-1093.867049
3.597226448,0.372449623,0.277389219,-1095.642035
3.643226809,0.420623153,0.283102532,-1097.120718
3.573868846,0.383854708,0.446895619,-1093.534655
3.546132577,0.378019911,0.848027759,-1092.672701
3.524274789,0.38984942,1.123430527,-1095.997053
3.5765341,0.387258355,0.492088929,-1093.297809
3.570271362,0.392425581,0.971071355,-1094.531498
3.582348363,0.389251984,0.570574639,-1093.079619
3.553600709,0.404956009,0.529352084,-1093.853283
3.515489454,0.375429424,0.832836431,-1093.25903
3.520534796,0.34171205,0.418149751,-1096.900951
3.576586936,0.39279841,0.459205162,-1093.543796
3.565373775,0.396326021,0.846101416,-1093.576112
3.577979025,0.39982439,0.757524027,-1093.541931
3.484586927,0.390142899,0.814045958,-1095.779634
3.516454431,0.38010439,0.625629645,-1093.730357
3.523309383,0.360945581,0.784388258,-1092.950294
3.565692013,0.400779258,0.875501323,-1094.130932
3.563426744,0.388719981,0.538893287,-1093.094902
3.599132543,0.35801394,0.718363773,-1094.569501
3.580476019,0.389305747,0.507741502,-1093.280584
3.54424426,0.391085035,0.396178066,-1094.238023
3.585299716,0.397850939,0.595881749,-1093.340375
3.504883063,0.370735453,0.66837172,-1094.02152
3.554602788,0.370149565,0.833790565,-1092.599
3.616010525,0.419036762,0.274059925,-1096.034823
3.569769359,0.376489598,0.301456189,-1094.931191
3.521430909,0.363251494,0.533052747,-1094.18774
3.548914752,0.366743448,0.76129947,-1092.507335
3.614712159,0.396423793,0.328290389,-1095.116768
3.49587456,0.355963187,0.710150047,-1094.523819
3.533278246,0.357740228,0.716556993,-1092.977938
3.599337986,0.401568449,0.655943021,-1093.842079
3.566437361,0.383614865,0.743202001,-1092.630454
3.532598835,0.349878815,0.797730852,-1093.256029
3.632232801,0.393663699,0.83396187,-1096.671821
3.490632737,0.343362148,0.926205861,-1094.796132
3.55236612,0.359633381,0.8878689,-1093.183893
3.626903878,0.393826065,0.399121792,-1095.163069
3.523505265,0.386772517,0.774738691,-1093.401176
3.563125878,0.383879149,0.598337309,-1092.791694
3.589876624,0.380834544,0.291164566,-1095.02907
3.553580667,0.360094167,0.728235276,-1092.743549
3.592376178,0.393965589,0.740201416,-1093.481772
3.551750008,0.387914051,0.619206676,-1092.913087
3.560237131,0.407388409,0.533707424,-1093.896635
3.580658376,0.386933246,0.800500447,-1093.131398
3.517716791,0.380313899,0.833042597,-1093.351335
3.566469223,0.366225813,0.64327365,-1092.794662
3.503221245,0.368395075,0.701262877,-1093.970035
3.603293397,0.378012344,0.268813345,-1095.631663
3.595809915,0.361563245,0.931814577,-1096.995447
3.568114122,0.401427235,0.688268213,-1093.413236
3.564067523,0.415168926,0.731830861,-1094.746314
3.598604454,0.386030578,0.69327985,-1093.368349
3.573585472,0.393074626,0.799549987,-1093.232886
3.605128891,0.372635434,0.620292283,-1093.79477
3.56474587,0.412568858,0.601507633,-1094.173627
3.566180967,0.37701681,0.665985652,-1092.570356
3.600474854,0.411459238,0.574425164,-1094.39005
3.591462006,0.408073145,0.584132414,-1093.985349
3.542270453,0.371599886,0.834480242,-1092.566655
3.538112917,0.385296071,0.744466098,-1092.896277
3.594561338,0.425615093,0.619908656,-1095.601916
3.531563139,0.386851629,0.548240569,-1093.61616
3.517415351,0.437743197,0.257725169,-1097.730574
3.513483272,0.381224821,0.747614267,-1093.578574
3.555875208,0.373844514,0.837553545,-1092.610246
3.562872251,0.370519618,0.528066057,-1093.181695
3.549622327,0.352416334,0.838622168,-1093.309817
3.570757047,0.354668191,0.707359311,-1093.404172
3.51427878,0.352218788,1.000228762,-1094.087268
3.580998903,0.397071876,0.43751918,-1093.771761
3.579168766,0.405127902,0.395969584,-1094.217844
3.548278754,0.377120759,0.804725873,-1092.541808
3.547483662,0.412283781,0.234093912,-1095.830966
3.536547568,0.364368031,0.849341284,-1092.67966
3.58921111,0.403404665,0.770270617,-1094.072265
3.570362825,0.361817585,0.501522331,-1093.728034
3.578123001,0.384280404,0.575566592,-1092.939645
3.586476358,0.364487771,0.620861202,-1093.375146
3.604261655,0.40886274,0.490734192,-1094.394972
3.583855192,0.374024248,0.706151798,-1092.903083
3.537640261,0.366955407,0.724103175,-1092.652218
3.53819292,0.395934353,0.757449795,-1093.493662
3.58664722,0.367688837,0.942263103,-1095.430628
3.585026288,0.35135445,0.580321452,-1094.400783
3.548173528,0.357782922,0.623261493,-1093.172496
3.617148531,0.403873464,0.764154923,-1095.184387
3.517867757,0.383652661,0.898148242,-1093.657938
3.546996336,0.408425293,0.699411565,-1094.185445
3.568880711,0.379820854,0.682674058,-1092.583037
3.546481253,0.377430433,0.762788169,-1092.524769
3.55584938,0.387815542,0.895582541,-1093.279937
3.571190341,0.389336968,0.883954082,-1093.495048
3.527556161,0.36644161,0.67476857,-1093.051154
3.578831526,0.358913833,0.539519833,-1093.795136
3.53946801,0.410675143,0.35425599,-1095.1414
3.611883826,0.388652342,0.275354543,-1095.511664
3.577048972,0.38529527,0.868006663,-1093.388644
3.520053709,0.364517638,0.835370357,-1092.960112
3.507180192,0.385525604,0.328888594,-1096.27524
3.512771469,0.359968708,0.910321399,-1093.307277
3.476809264,0.339532167,0.615975933,-1097.477561
3.484495291,0.379197875,0.679917428,-1095.405898
3.552687974,0.420135342,0.651231932,-1095.097355
3.526412898,0.404769912,0.8021631,-1094.721485
3.534854719,0.366963825,0.835649183,-1092.640596
3.58097545,0.364476354,0.591834956,-1093.295328
3.480947798,0.353347574,0.674270495,-1095.839277
3.551374749,0.353992647,0.793169289,-1093.079431
3.582459918,0.373301797,0.722160183,-1092.89015
3.561196793,0.364855238,0.480036224,-1093.709259
3.497109762,0.421739314,0.819067559,-1098.285506
3.59429231,0.3683697,0.456541675,-1094.16451
3.596236325,0.374350133,0.476659675,-1093.859908
3.576603957,0.389588442,0.853781009,-1093.421136
3.569751921,0.376087738,1.008804382,-1094.932173
3.535469898,0.37505835,1.043779476,-1094.115815
3.580702899,0.397353707,0.579176532,-1093.286303
3.527258913,0.387474831,0.679037267,-1093.363688
3.589752525,0.384953621,0.19470654,-1095.99924
3.506742048,0.370978718,0.947132709,-1093.691507
3.566660202,0.391895186,0.710131659,-1092.895102
3.583707586,0.373221184,0.884751271,-1093.892883
3.575785921,0.384917038,0.623324835,-1092.799471
3.566083722,0.378150421,0.775879282,-1092.582918
3.582933528,0.371642411,0.619093044,-1092.998737
3.503036637,0.373922327,0.904564644,-1093.84631
3.610291215,0.365811575,0.430482444,-1095.07684
3.570825386,0.360776197,0.839148382,-1093.435626
3.596862241,0.365560708,0.528558182,-1093.992523
3.509209788,0.402668262,0.944810715,-1096.012499
3.576336079,0.388099555,0.856855009,-1093.375452
3.553421872,0.375301462,0.550337819,-1093.028848
3.55547343,0.400728983,0.69630857,-1093.440599
3.543687745,0.361452252,0.794878912,-1092.649479
3.555437418,0.402311054,0.658599733,-1093.524004
3.557368538,0.408360721,0.312321424,-1094.951119
3.547284505,0.350182203,0.584371269,-1093.871806
3.579062164,0.372126818,0.853418003,-1093.37233
3.561570639,0.389819367,0.753668376,-1092.843117
3.506977316,0.372813968,0.91318695,-1093.641167
3.619826904,0.366743777,0.603451916,-1094.998798
3.553595908,0.416849229,0.73452824,-1095.04349
3.563150945,0.3765363,0.875610103,-1092.927633
3.554437857,0.385572086,0.624568549,-1092.803144
3.57915024,0.371988779,0.594699213,-1092.976732
3.569634235,0.3607271,0.829870043,-1093.321273
3.49125575,0.395354014,0.734412254,-1095.60404
3.5388546,0.333673668,0.472851039,-1096.640257
3.564154565,0.378009533,0.427670367,-1093.729673
3.566292547,0.405005237,0.752809483,-1093.841904
3.570746341,0.395675458,0.665444288,-1093.06998
3.560352191,0.366923238,0.688874411,-1092.611486
3.588240965,0.396776643,0.724102092,-1093.447572
3.590500992,0.360034642,0.534367556,-1094.078996
3.569244098,0.364917863,0.721763148,-1092.774305
3.574775265,0.404325405,0.519269325,-1093.69716
3.566848088,0.379333527,0.488927849,-1093.279323
3.570468553,0.385377525,0.84657618,-1093.074647
3.575715813,0.368205352,0.527234126,-1093.33952
3.542483428,0.377336319,0.877226938,-1092.778113
3.594022589,0.367752736,0.611819462,-1093.511665
3.578398582,0.367615134,0.858835521,-1093.567917
3.605543866,0.381148031,0.77680941,-1094.050717
3.545808,0.360052548,1.061009647,-1095.923341
3.612930696,0.478309438,0.081548905,-1101.012935
3.549449431,0.38684769,0.583753787,-1093.027464
3.553371031,0.382295925,0.788795015,-1092.621949
3.594096353,0.360265596,0.555820134,-1094.106174
3.59254817,0.353430664,0.466819182,-1095.079194
3.543944284,0.399711296,0.843379364,-1093.943784
3.595605003,0.394790315,0.710935885,-1093.527138
3.542796846,0.388559952,0.724736056,-1092.94249
3.604938371,0.360658715,0.364764172,-1095.739124
3.555872562,0.385760574,0.631426111,-1092.777092
3.552852612,0.364320611,0.587145207,-1093.058215
3.51261812,0.370657063,0.951288783,-1093.483701
3.515573646,0.381522102,0.777753139,-1093.473454
3.59452194,0.422936237,0.199711948,-1096.245676
3.613133,0.399360764,0.520866964,-1094.232232
3.52846531,0.394314867,0.530629575,-1094.016621
3.604378147,0.413166229,0.532900114,-1094.596859
3.518214921,0.37177008,0.473071737,-1094.595514
3.5358842,0.356209971,0.838426897,-1092.922707
3.550646205,0.369142784,0.643512879,-1092.697944
3.525581652,0.366853435,0.334974103,-1095.869476
3.579414702,0.365470027,0.762467434,-1093.131895
3.552679808,0.397144121,0.763035921,-1093.33282
3.559720333,0.37038654,0.461803869,-1093.657467
3.586298493,0.383904967,0.767216173,-1093.098865
3.544775003,0.371959868,0.82391714,-1092.534358
3.542053727,0.407234314,0.591704164,-1094.130274
3.507024657,0.330811851,0.619721378,-1096.442124
3.51597725,0.406623201,0.624027851,-1094.99497
3.614329533,0.365913695,0.707940007,-1094.956173
3.59945466,0.38101588,0.711149186,-1093.430569
3.519436721,0.385564944,1.106603145,-1095.426451
3.482991163,0.31803353,0.873340716,-1097.9886
3.505555459,0.376530605,0.364462123,-1096.161706
3.532126064,0.405041553,0.950664383,-1095.49862
3.561879116,0.435775254,0.453518786,-1096.197338
3.566861763,0.36469219,0.812781523,-1092.915686
3.578605128,0.362913091,0.704353277,-1093.121936
3.626889109,0.383364737,0.705317602,-1095.054082
3.56260892,0.38012415,0.876409292,-1092.963427
3.562568801,0.362255027,0.851712885,-1093.10203
3.54407617,0.354913755,0.770594989,-1092.932173
3.582693676,0.413117595,0.366849034,-1094.703315
3.592617841,0.374179295,0.742175273,-1093.315614
3.581082263,0.380525732,0.81782702,-1093.119076
3.541284012,0.363955218,0.767098668,-1092.593327
3.627480115,0.420055682,0.518949103,-1095.86935
3.487216953,0.36175497,1.199544193,-1097.022581
3.565243328,0.354971404,0.465775806,-1094.406355
3.55699614,0.384287604,0.568091228,-1092.941641
3.563055981,0.389634263,0.831047927,-1093.07086
3.552399051,0.377078914,0.589443556,-1092.841456
3.556068494,0.399603358,0.944615025,-1094.555281
3.596664683,0.398436617,0.90519566,-1095.154347
3.540728864,0.354240498,0.912836384,-1093.442802
3.539952851,0.385014615,0.735216084,-1092.847115
3.540768177,0.387376317,0.781638121,-1092.956622
3.582777372,0.389293129,0.484789811,-1093.410371
3.542575086,0.370576473,1.049487621,-1094.473816
3.602645621,0.384283016,0.616006312,-1093.472698
3.509652809,0.396603022,0.519487654,-1094.969591
3.541497857,0.403104805,0.624701143,-1093.841878
3.518460147,0.349160344,0.841681615,-1093.486055
3.554251001,0.399656907,0.823643054,-1093.721539
3.490532599,0.40908038,0.790272169,-1096.972349
3.56507626,0.335822022,0.445526842,-1096.608499
3.529224837,0.363659233,0.842343034,-1092.763089
3.570130954,0.381643706,0.781518389,-1092.705071
3.570516814,0.408085147,0.345273209,-1094.609442
3.568359678,0.354665869,0.643999569,-1093.424705
3.534487149,0.369749023,0.947858641,-1093.081489
3.531320779,0.383598515,0.669980628,-1093.110376
3.549203664,0.372575059,0.812847108,-1092.506393
3.567373791,0.355775017,0.501957301,-1094.07159
3.525989047,0.364140055,0.745485979,-1092.898379
3.529682684,0.375174331,0.522279443,-1093.7315
3.498605073,0.354781345,0.699385232,-1094.460001
3.550789442,0.421209504,0.289182104,-1095.711397
3.502887524,0.392899942,0.439052853,-1095.64618
3.600044459,0.393530416,0.32014581,-1094.77195
3.552882036,0.380996244,0.519718402,-1093.192298
3.560352286,0.400027208,0.838004147,-1093.802896
3.597466851,0.409942482,0.774667004,-1094.871385
3.532680002,0.401062333,0.626466704,-1093.960632
3.535478083,0.371310965,0.856044155,-1092.67508
3.549482504,0.37486861,0.932346018,-1093.080819
3.507009195,0.35186685,0.659024455,-1094.379091
3.476657567,0.368966961,0.677242496,-1095.883474
3.582516208,0.384396701,0.31219096,-1094.659298
3.564881863,0.37436514,0.669287529,-1092.562465
3.544914151,0.344860139,0.637992306,-1094.012037
3.545279703,0.375096858,0.81895599,-1092.550151
3.528969692,0.363208622,0.971117544,-1093.335401
3.562322204,0.369334687,1.008598386,-1094.773128
3.524924593,0.406438942,0.796603163,-1094.923368
3.482201613,0.365993395,1.152844738,-1096.133582
3.546363211,0.355743373,0.6621121,-1093.114767
3.57946249,0.389593455,0.570762827,-1093.050615
3.510541615,0.342263452,0.518945266,-1096.076762
3.489339441,0.357302261,0.885792747,-1094.363956
3.513349707,0.357561873,0.70120044,-1093.63561
3.558967912,0.397418648,0.897698919,-1093.965924
3.522331203,0.366718318,0.970340488,-1093.316558
3.603118302,0.38023887,0.742627263,-1093.731428
3.542796293,0.364575252,0.759306059,-1092.57433
3.579266596,0.369968454,0.613857309,-1092.973312
3.56435191,0.361895829,0.613187531,-1093.047098
3.496614062,0.363308842,0.746866586,-1094.187803
3.614000566,0.408231876,0.494619202,-1094.648589
3.556435587,0.363131453,0.46407101,-1093.940091
3.525692283,0.354616146,0.574514008,-1094.078209
3.571019791,0.378559856,0.828334973,-1092.858515
3.545981066,0.383667068,0.53838172,-1093.227634
3.525041917,0.378020433,0.850558308,-1093.034167
3.540845778,0.354641904,0.708559172,-1093.049455
3.540935344,0.369495968,0.90626745,-1092.82997
3.631179752,0.383745629,0.718849411,-1095.475125
3.515689774,0.356424531,0.89422936,-1093.279206
3.565008728,0.343423413,0.787409782,-1094.566656
3.536299523,0.350910413,0.818660927,-1093.19467
3.552912516,0.350644544,0.837605939,-1093.546407
3.568588571,0.420214643,0.457449421,-1094.820438
3.602895062,0.39063534,0.493901514,-1093.798705
3.558202149,0.371028296,0.657842292,-1092.596848
3.510726546,0.385658326,0.669895493,-1094.016784
3.589381076,0.398748722,0.736875962,-1093.623497
3.577789751,0.418551797,0.634717067,-1094.743012
3.505950357,0.40431604,0.544815755,-1095.442911
3.536635616,0.386122426,0.466488272,-1093.901921
3.597131572,0.397645609,0.56484437,-1093.605576
3.512538076,0.36798843,0.625636474,-1093.853312
3.531014428,0.351596116,0.936817016,-1093.665352
3.576439833,0.412239465,0.26014218,-1095.310316
3.57107291,0.367485008,0.501124132,-1093.477681
3.54165853,0.377518511,0.693509227,-1092.665035
3.546310291,0.373792111,0.927946569,-1093.003697
3.537114719,0.367795484,0.758836963,-1092.595558
3.608008248,0.382753413,0.410090677,-1094.429676
3.567523242,0.361131617,0.706987736,-1092.907215
3.57018309,0.385533885,0.744459864,-1092.720336
3.591481642,0.401659476,0.981691824,-1096.264594
3.542571527,0.346615211,0.744059795,-1093.529532
3.501730688,0.368880954,0.912018439,-1093.774331
3.59213076,0.376528329,0.776470878,-1093.385848
3.496588672,0.379272168,1.017136208,-1094.876841
3.594183894,0.379747541,0.71238516,-1093.214721
3.578483131,0.434766654,0.468332877,-1096.047973
3.539048755,0.346869643,0.937146969,-1094.36288
3.556240395,0.364257419,0.77160401,-1092.608323
3.490015973,0.33382351,0.941148544,-1095.677752
3.586852341,0.40408439,0.471988445,-1093.905664
3.556730547,0.337665624,0.724293059,-1094.787344
3.559765216,0.359871037,0.927869904,-1093.876993
3.600617228,0.39697036,0.67502951,-1093.698697
3.596065163,0.364569952,0.601053554,-1093.782487
3.505007957,0.354400024,1.047546473,-1094.509522
3.573152843,0.374500217,0.734325132,-1092.641471
3.580781672,0.395818755,0.471816665,-1093.572898
3.553988474,0.389152899,0.871621757,-1093.20678
3.477204367,0.368877973,0.805789369,-1095.401368
3.550206032,0.354127794,0.823114606,-1093.131029
3.557365791,0.394538033,0.645393048,-1093.059957
3.544877401,0.384560293,0.432472332,-1093.914107
3.607490386,0.383542619,0.64880753,-1093.685219
3.50789933,0.404112733,0.59113228,-1095.245542
