timestep,date,time,flow_cfs
916,4/4/1915,0:00,135
917,4/5/1915,0:00,110
918,4/6/1915,0:00,140
919,4/7/1915,0:00,235
920,4/8/1915,0:00,170
921,4/9/1915,0:00,180
922,4/10/1915,0:00,240
923,4/11/1915,0:00,400
924,4/12/1915,0:00,440
925,4/13/1915,0:00,305
926,4/14/1915,0:00,290
927,4/15/1915,0:00,340
928,4/16/1915,0:00,550
929,4/17/1915,0:00,710
930,4/18/1915,0:00,"3,600"
931,4/19/1915,0:00,"3,120"
932,4/20/1915,0:00,"2,400"
933,4/21/1915,0:00,"1,700"
934,4/22/1915,0:00,980
935,4/23/1915,0:00,800
936,4/24/1915,0:00,"1,660"
937,4/25/1915,0:00,"1,870"
938,4/26/1915,0:00,"3,740"
939,4/27/1915,0:00,"3,620"
940,4/28/1915,0:00,"2,330"
941,4/29/1915,0:00,"1,660"
942,4/30/1915,0:00,"1,000"
943,5/1/1915,0:00,890
944,5/2/1915,0:00,940
945,5/3/1915,0:00,890
946,5/4/1915,0:00,750
947,5/5/1915,0:00,710
948,5/6/1915,0:00,840
949,5/7/1915,0:00,"1,000"
950,5/8/1915,0:00,"1,360"
951,5/9/1915,0:00,850
952,5/10/1915,0:00,610
953,5/11/1915,0:00,400
954,5/12/1915,0:00,300
955,5/13/1915,0:00,240
956,5/14/1915,0:00,160
957,5/15/1915,0:00,165
958,5/16/1915,0:00,295
959,5/17/1915,0:00,430
960,5/18/1915,0:00,395
961,5/19/1915,0:00,745
962,5/20/1915,0:00,820
963,5/21/1915,0:00,810
964,5/22/1915,0:00,"1,020"
965,5/23/1915,0:00,740
966,5/24/1915,0:00,560
967,5/25/1915,0:00,380
968,5/26/1915,0:00,320
969,5/27/1915,0:00,"2,530"
970,5/28/1915,0:00,"6,780"
971,5/29/1915,0:00,"4,420"
972,5/30/1915,0:00,"2,960"
973,5/31/1915,0:00,"4,500"
974,6/1/1915,0:00,"4,200"
975,6/2/1915,0:00,"4,090"
976,6/3/1915,0:00,"5,060"
977,6/4/1915,0:00,"6,940"
978,6/5/1915,0:00,"5,580"
979,6/6/1915,0:00,"4,370"
980,6/7/1915,0:00,"4,130"
981,6/8/1915,0:00,"3,300"
982,6/9/1915,0:00,"2,900"
983,6/10/1915,0:00,"2,680"
984,6/11/1915,0:00,"2,460"
985,6/12/1915,0:00,"2,620"
986,6/13/1915,0:00,"3,260"
987,6/14/1915,0:00,"2,480"
988,6/15/1915,0:00,"1,820"
989,6/16/1915,0:00,840
990,6/17/1915,0:00,490
991,6/18/1915,0:00,290
992,6/19/1915,0:00,530
993,6/20/1915,0:00,360
994,6/21/1915,0:00,225
995,6/22/1915,0:00,330
996,6/23/1915,0:00,610
997,6/24/1915,0:00,740
998,6/25/1915,0:00,"3,520"
999,6/26/1915,0:00,"1,330"
1000,6/27/1915,0:00,520
1001,6/28/1915,0:00,520
1002,6/29/1915,0:00,820
1003,6/30/1915,0:00,"1,340"
1004,7/1/1915,0:00,640
1005,7/2/1915,0:00,400
1006,7/3/1915,0:00,290
1007,7/4/1915,0:00,260
1008,7/5/1915,0:00,350
1009,7/6/1915,0:00,300
1010,7/7/1915,0:00,180
1011,7/8/1915,0:00,180
1012,7/9/1915,0:00,350
1013,7/10/1915,0:00,440
1014,7/11/1915,0:00,405
1015,7/12/1915,0:00,410
1016,7/13/1915,0:00,415
1017,7/14/1915,0:00,460
1018,7/15/1915,0:00,285
1019,7/16/1915,0:00,430
1020,7/17/1915,0:00,320
1021,7/18/1915,0:00,615
1022,7/19/1915,0:00,455
1023,7/20/1915,0:00,235
1024,7/21/1915,0:00,380
1025,7/22/1915,0:00,335
1026,7/23/1915,0:00,410
1027,7/24/1915,0:00,500
1028,7/25/1915,0:00,530
1029,7/26/1915,0:00,840
1030,7/27/1915,0:00,280
1031,7/28/1915,0:00,370
1032,7/29/1915,0:00,"1,040"
1033,7/30/1915,0:00,780
1034,7/31/1915,0:00,440
1035,8/1/1915,0:00,470
1036,8/2/1915,0:00,740
1037,8/3/1915,0:00,690
1038,8/4/1915,0:00,465
1039,8/5/1915,0:00,450
1040,8/6/1915,0:00,435
1041,8/7/1915,0:00,365
1042,8/8/1915,0:00,310
1043,8/9/1915,0:00,230
1044,8/10/1915,0:00,220
1045,8/11/1915,0:00,230
1046,8/12/1915,0:00,260
1047,8/13/1915,0:00,210
1048,8/14/1915,0:00,690
1049,8/15/1915,0:00,790
1050,8/16/1915,0:00,"1,180"
1051,8/17/1915,0:00,370
1052,8/18/1915,0:00,"1,770"
1053,8/19/1915,0:00,"1,640"
1054,8/20/1915,0:00,"1,880"
1055,8/21/1915,0:00,"1,150"
1056,8/22/1915,0:00,"1,160"
1057,8/23/1915,0:00,"1,740"
1058,8/24/1915,0:00,"3,680"
1059,8/25/1915,0:00,"12,000"
1060,8/26/1915,0:00,"5,080"
1061,8/27/1915,0:00,"3,520"
1062,8/28/1915,0:00,"2,320"
1063,8/29/1915,0:00,"1,050"
1064,8/30/1915,0:00,"1,000"
1065,8/31/1915,0:00,870
1066,9/1/1915,0:00,880
1067,9/2/1915,0:00,560
1068,9/3/1915,0:00,440
1069,9/4/1915,0:00,375
1070,9/5/1915,0:00,340
1071,9/6/1915,0:00,230
1072,9/7/1915,0:00,205
1073,9/8/1915,0:00,160
1074,9/9/1915,0:00,120
1075,9/10/1915,0:00,100
1076,9/11/1915,0:00,85
1077,9/12/1915,0:00,65
1078,9/13/1915,0:00,45
1079,9/14/1915,0:00,30
1080,9/15/1915,0:00,110
1081,9/16/1915,0:00,75
1082,9/17/1915,0:00,120
1083,9/18/1915,0:00,95
1084,9/19/1915,0:00,80
1085,9/20/1915,0:00,160
1086,9/21/1915,0:00,180
1087,9/22/1915,0:00,120
1088,9/23/1915,0:00,50
1089,9/24/1915,0:00,55
1090,9/25/1915,0:00,100
1091,9/26/1915,0:00,220
1092,9/27/1915,0:00,270
1093,9/28/1915,0:00,250
1094,9/29/1915,0:00,275
1095,9/30/1915,0:00,240
1096,10/1/1915,0:00,240
1097,10/2/1915,0:00,240
1098,10/3/1915,0:00,235
1099,10/4/1915,0:00,205
1100,10/5/1915,0:00,205
1101,10/6/1915,0:00,230
1102,10/7/1915,0:00,230
1103,10/8/1915,0:00,235
1104,10/9/1915,0:00,210
1105,10/10/1915,0:00,165
1106,10/11/1915,0:00,165
1107,10/12/1915,0:00,200
1108,10/13/1915,0:00,170
1109,10/14/1915,0:00,145
1110,10/15/1915,0:00,145
1111,10/16/1915,0:00,170
1112,10/17/1915,0:00,200
1113,10/18/1915,0:00,190
1114,10/19/1915,0:00,225
1115,10/20/1915,0:00,200
1116,10/21/1915,0:00,200
1117,10/22/1915,0:00,200
1118,10/23/1915,0:00,200
1119,10/24/1915,0:00,225
1120,10/25/1915,0:00,200
1121,10/26/1915,0:00,200
1122,10/27/1915,0:00,175
1123,10/28/1915,0:00,225
1124,10/29/1915,0:00,200
1125,10/30/1915,0:00,200
1126,10/31/1915,0:00,200
1127,11/1/1915,0:00,200
1128,11/2/1915,0:00,155
1129,11/3/1915,0:00,100
1130,11/4/1915,0:00,100
1131,11/5/1915,0:00,135
1132,11/6/1915,0:00,155
1133,11/7/1915,0:00,135
1134,11/8/1915,0:00,135
1135,11/9/1915,0:00,85
1136,11/10/1915,0:00,40
1137,11/11/1915,0:00,55
1138,11/12/1915,0:00,85
1139,11/13/1915,0:00,115
1140,11/14/1915,0:00,115
1141,11/15/1915,0:00,100
1142,11/16/1915,0:00,100
1143,11/17/1915,0:00,135
1144,11/18/1915,0:00,135
1145,11/19/1915,0:00,115
1146,11/20/1915,0:00,85
1147,11/21/1915,0:00,85
1148,11/22/1915,0:00,100
1149,11/23/1915,0:00,85
1150,11/24/1915,0:00,55
1151,11/25/1915,0:00,100
1152,11/26/1915,0:00,100
1153,11/27/1915,0:00,100
1154,11/28/1915,0:00,100
1155,11/29/1915,0:00,100
1156,11/30/1915,0:00,100
1157,12/1/1915,0:00,110
1158,12/2/1915,0:00,110
1159,12/3/1915,0:00,125
1160,12/4/1915,0:00,115
1161,12/5/1915,0:00,100
1162,12/6/1915,0:00,85
1163,12/7/1915,0:00,80
1164,12/8/1915,0:00,55
1165,12/9/1915,0:00,50
1166,12/10/1915,0:00,45
1167,12/11/1915,0:00,50
1168,12/12/1915,0:00,50
1169,12/13/1915,0:00,50
1170,12/14/1915,0:00,55
1171,12/15/1915,0:00,80
1172,12/16/1915,0:00,95
1173,12/17/1915,0:00,55
1174,12/18/1915,0:00,45
1175,12/19/1915,0:00,40
1176,12/20/1915,0:00,55
1177,12/21/1915,0:00,70
1178,12/22/1915,0:00,110
1179,12/23/1915,0:00,190
1180,12/24/1915,0:00,190
1181,12/25/1915,0:00,140
1182,12/26/1915,0:00,120
1183,12/27/1915,0:00,140
1184,12/28/1915,0:00,170
1185,12/29/1915,0:00,175
1186,12/30/1915,0:00,175
1187,12/31/1915,0:00,180
1188,1/1/1916,0:00,240
1189,1/2/1916,0:00,200
1190,1/3/1916,0:00,215
1191,1/4/1916,0:00,160
1192,1/5/1916,0:00,205
1193,1/6/1916,0:00,185
1194,1/7/1916,0:00,400
1195,1/8/1916,0:00,400
1196,1/9/1916,0:00,350
1197,1/10/1916,0:00,800
1198,1/11/1916,0:00,400
1199,1/12/1916,0:00,600
1200,1/13/1916,0:00,80
1201,1/14/1916,0:00,90
1202,1/15/1916,0:00,100
1203,1/16/1916,0:00,100
1204,1/17/1916,0:00,90
1205,1/18/1916,0:00,110
1206,1/19/1916,0:00,100
1207,1/20/1916,0:00,190
1208,1/21/1916,0:00,175
1209,1/22/1916,0:00,242
1210,1/23/1916,0:00,260
1211,1/24/1916,0:00,260
1212,1/25/1916,0:00,245
1213,1/26/1916,0:00,400
1214,1/27/1916,0:00,300
1215,1/28/1916,0:00,400
1216,1/29/1916,0:00,305
1217,1/30/1916,0:00,350
1218,1/31/1916,0:00,305
1219,2/1/1916,0:00,225
1220,2/2/1916,0:00,190
1221,2/3/1916,0:00,110
1222,2/4/1916,0:00,120
1223,2/5/1916,0:00,190
1224,2/6/1916,0:00,305
1225,2/7/1916,0:00,425
1226,2/8/1916,0:00,425
1227,2/9/1916,0:00,425
1228,2/10/1916,0:00,400
1229,2/11/1916,0:00,650
1230,2/12/1916,0:00,800
1231,2/13/1916,0:00,800
1232,2/14/1916,0:00,"1,000"
1233,2/15/1916,0:00,600
1234,2/16/1916,0:00,800
1235,2/17/1916,0:00,800
1236,2/18/1916,0:00,600
1237,2/19/1916,0:00,500
1238,2/20/1916,0:00,360
1239,2/21/1916,0:00,270
1240,2/22/1916,0:00,80
1241,2/23/1916,0:00,25
1242,2/24/1916,0:00,22
1243,2/25/1916,0:00,28
1244,2/26/1916,0:00,35
1245,2/27/1916,0:00,80
1246,2/28/1916,0:00,100
1247,2/29/1916,0:00,80
1248,3/1/1916,0:00,55
1249,3/2/1916,0:00,70
1250,3/3/1916,0:00,180
1251,3/4/1916,0:00,35
1252,3/5/1916,0:00,20
1253,3/6/1916,0:00,25
1254,3/7/1916,0:00,22
1255,3/8/1916,0:00,18
1256,3/9/1916,0:00,18
1257,3/10/1916,0:00,20
1258,3/11/1916,0:00,15
1259,3/12/1916,0:00,20
1260,3/13/1916,0:00,20
1261,3/14/1916,0:00,22
1262,3/15/1916,0:00,18
1263,3/16/1916,0:00,130
1264,3/17/1916,0:00,90
1265,3/18/1916,0:00,35
1266,3/19/1916,0:00,55
1267,3/20/1916,0:00,90
1268,3/21/1916,0:00,80
1269,3/22/1916,0:00,110
1270,3/23/1916,0:00,120
1271,3/24/1916,0:00,120
1272,3/25/1916,0:00,140
1273,3/26/1916,0:00,150
1274,3/27/1916,0:00,100
1275,3/28/1916,0:00,50
1276,3/29/1916,0:00,30
1277,3/30/1916,0:00,65
1278,3/31/1916,0:00,60
1279,4/1/1916,0:00,80
1280,4/2/1916,0:00,140
1281,4/3/1916,0:00,140
1282,4/4/1916,0:00,170
1283,4/5/1916,0:00,260
1284,4/6/1916,0:00,280
1285,4/7/1916,0:00,270
1286,4/8/1916,0:00,240
1287,4/9/1916,0:00,220
1288,4/10/1916,0:00,210
1289,4/11/1916,0:00,180
1290,4/12/1916,0:00,140
1291,4/13/1916,0:00,130
1292,4/14/1916,0:00,165
1293,4/15/1916,0:00,260
1294,4/16/1916,0:00,280
1295,4/17/1916,0:00,300
1296,4/18/1916,0:00,280
1297,4/19/1916,0:00,260
1298,4/20/1916,0:00,260
1299,4/21/1916,0:00,240
1300,4/22/1916,0:00,210
1301,4/23/1916,0:00,195
1302,4/24/1916,0:00,165
1303,4/25/1916,0:00,120
1304,4/26/1916,0:00,102
1305,4/27/1916,0:00,165
1306,4/28/1916,0:00,210
1307,4/29/1916,0:00,210
1308,4/30/1916,0:00,300
1309,5/1/1916,0:00,320
1310,5/2/1916,0:00,280
1311,5/3/1916,0:00,260
1312,5/4/1916,0:00,225
1313,5/5/1916,0:00,240
1314,5/6/1916,0:00,390
1315,5/7/1916,0:00,460
1316,5/8/1916,0:00,370
1317,5/9/1916,0:00,360
1318,5/10/1916,0:00,450
1319,5/11/1916,0:00,460
1320,5/12/1916,0:00,430
1321,5/13/1916,0:00,420
1322,5/14/1916,0:00,460
1323,5/15/1916,0:00,560
1324,5/16/1916,0:00,490
1325,5/17/1916,0:00,500
1326,5/18/1916,0:00,460
1327,5/19/1916,0:00,460
1328,5/20/1916,0:00,420
1329,5/21/1916,0:00,450
1330,5/22/1916,0:00,480
1331,5/23/1916,0:00,320
1332,5/24/1916,0:00,280
1333,5/25/1916,0:00,240
1334,5/26/1916,0:00,165
1335,5/27/1916,0:00,110
1336,5/28/1916,0:00,150
1337,5/29/1916,0:00,195
1338,5/30/1916,0:00,180
1339,5/31/1916,0:00,180
1340,6/1/1916,0:00,225
1341,6/2/1916,0:00,300
1342,6/3/1916,0:00,515
1343,6/4/1916,0:00,515
1344,6/5/1916,0:00,"1,020"
1345,6/6/1916,0:00,195
1346,6/7/1916,0:00,160
1347,6/8/1916,0:00,590
1348,6/9/1916,0:00,560
1349,6/10/1916,0:00,700
1350,6/11/1916,0:00,825
1351,6/12/1916,0:00,650
1352,6/13/1916,0:00,150
1353,6/14/1916,0:00,390
1354,6/15/1916,0:00,320
1355,6/16/1916,0:00,300
1356,6/17/1916,0:00,285
1357,6/18/1916,0:00,630
1358,6/19/1916,0:00,560
1359,6/20/1916,0:00,760
1360,6/21/1916,0:00,560
1361,6/22/1916,0:00,380
1362,6/23/1916,0:00,420
1363,6/24/1916,0:00,450
1364,6/25/1916,0:00,400
1365,6/26/1916,0:00,420
1366,6/27/1916,0:00,360
1367,6/28/1916,0:00,390
1368,6/29/1916,0:00,"1,500"
1369,6/30/1916,0:00,305
1370,7/1/1916,0:00,400
1371,7/2/1916,0:00,400
1372,7/3/1916,0:00,375
1373,7/4/1916,0:00,470
1374,7/5/1916,0:00,470
1375,7/6/1916,0:00,470
1376,7/7/1916,0:00,390
1377,7/8/1916,0:00,390
1378,7/9/1916,0:00,440
1379,7/10/1916,0:00,440
1380,7/11/1916,0:00,490
1381,7/12/1916,0:00,490
1382,7/13/1916,0:00,520
1383,7/14/1916,0:00,515
1384,7/15/1916,0:00,480
1385,7/16/1916,0:00,515
1386,7/17/1916,0:00,240
1387,7/18/1916,0:00,480
1388,7/19/1916,0:00,370
1389,7/20/1916,0:00,240
1390,7/21/1916,0:00,515
1391,7/22/1916,0:00,480
1392,7/23/1916,0:00,450
1393,7/24/1916,0:00,420
1394,7/25/1916,0:00,420
1395,7/26/1916,0:00,320
1396,7/27/1916,0:00,210
1397,7/28/1916,0:00,240
1398,7/29/1916,0:00,195
1399,7/30/1916,0:00,240
1400,7/31/1916,0:00,260
1401,8/1/1916,0:00,480
1402,8/2/1916,0:00,420
1403,8/3/1916,0:00,450
1404,8/4/1916,0:00,450
1405,8/5/1916,0:00,420
1406,8/6/1916,0:00,515
1407,8/7/1916,0:00,550
1408,8/8/1916,0:00,450
1409,8/9/1916,0:00,410
1410,8/10/1916,0:00,440
1411,8/11/1916,0:00,430
1412,8/12/1916,0:00,340
1413,8/13/1916,0:00,330
1414,8/14/1916,0:00,340
1415,8/15/1916,0:00,955
1416,8/16/1916,0:00,"2,080"
1417,8/17/1916,0:00,825
1418,8/18/1916,0:00,490
1419,8/19/1916,0:00,595
1420,8/20/1916,0:00,"1,430"
1421,8/21/1916,0:00,"4,450"
1422,8/22/1916,0:00,"6,150"
1423,8/23/1916,0:00,"4,350"
1424,8/24/1916,0:00,"2,080"
1425,8/25/1916,0:00,"1,220"
1426,8/26/1916,0:00,890
1427,8/27/1916,0:00,650
1428,8/28/1916,0:00,390
1429,8/29/1916,0:00,228
1430,8/30/1916,0:00,300
1431,8/31/1916,0:00,"2,080"
1432,9/1/1916,0:00,490
1433,9/2/1916,0:00,118
1434,9/3/1916,0:00,30
1435,9/4/1916,0:00,20
1436,9/5/1916,0:00,18
1437,9/6/1916,0:00,20
1438,9/7/1916,0:00,18
1439,9/8/1916,0:00,22
1440,9/9/1916,0:00,18
1441,9/10/1916,0:00,5
1442,9/11/1916,0:00,45
1443,9/12/1916,0:00,50
1444,9/13/1916,0:00,50
1445,9/14/1916,0:00,50
1446,9/15/1916,0:00,50
1447,9/16/1916,0:00,50
1448,9/17/1916,0:00,45
1449,9/18/1916,0:00,45
1450,9/19/1916,0:00,65
1451,9/20/1916,0:00,58
1452,9/21/1916,0:00,58
1453,9/22/1916,0:00,58
1454,9/23/1916,0:00,58
1455,9/24/1916,0:00,58
1456,9/25/1916,0:00,58
1457,9/26/1916,0:00,75
1458,9/27/1916,0:00,65
1459,9/28/1916,0:00,50
1460,9/29/1916,0:00,50
1461,9/30/1916,0:00,50
1462,10/1/1916,0:00,58
1463,10/2/1916,0:00,58
1464,10/3/1916,0:00,50
1465,10/4/1916,0:00,50
1466,10/5/1916,0:00,50
1467,10/6/1916,0:00,50
1468,10/7/1916,0:00,50
1469,10/8/1916,0:00,58
1470,10/9/1916,0:00,58
1471,10/10/1916,0:00,50
1472,10/11/1916,0:00,58
1473,10/12/1916,0:00,85
1474,10/13/1916,0:00,95
1475,10/14/1916,0:00,105
1476,10/15/1916,0:00,125
1477,10/16/1916,0:00,138
1478,10/17/1916,0:00,138
1479,10/18/1916,0:00,138
1480,10/19/1916,0:00,138
1481,10/20/1916,0:00,138
1482,10/21/1916,0:00,138
1483,10/22/1916,0:00,150
1484,10/23/1916,0:00,150
1485,10/24/1916,0:00,138
1486,10/25/1916,0:00,138
1487,10/26/1916,0:00,115
1488,10/27/1916,0:00,105
1489,10/28/1916,0:00,105
1490,10/29/1916,0:00,58
1491,10/30/1916,0:00,58
1492,10/31/1916,0:00,58
1493,11/1/1916,0:00,55
1494,11/2/1916,0:00,55
1495,11/3/1916,0:00,55
1496,11/4/1916,0:00,55
1497,11/5/1916,0:00,55
1498,11/6/1916,0:00,65
1499,11/7/1916,0:00,65
1500,11/8/1916,0:00,65
1501,11/9/1916,0:00,165
1502,11/10/1916,0:00,180
1503,11/11/1916,0:00,180
1504,11/12/1916,0:00,65
1505,11/13/1916,0:00,95
1506,11/14/1916,0:00,228
1507,11/15/1916,0:00,540
1508,11/16/1916,0:00,705
1509,11/17/1916,0:00,595
1510,11/18/1916,0:00,390
1511,11/19/1916,0:00,118
1512,11/20/1916,0:00,45
1513,11/21/1916,0:00,40
1514,11/22/1916,0:00,45
1515,11/23/1916,0:00,50
1516,11/24/1916,0:00,95
1517,11/25/1916,0:00,165
1518,11/26/1916,0:00,118
1519,11/27/1916,0:00,78
1520,11/28/1916,0:00,55
1521,11/29/1916,0:00,55
1522,11/30/1916,0:00,55
1523,12/1/1916,0:00,99
1524,12/2/1916,0:00,99
1525,12/3/1916,0:00,99
1526,12/4/1916,0:00,99
1527,12/5/1916,0:00,99
1528,12/6/1916,0:00,99
1529,12/7/1916,0:00,99
1530,12/8/1916,0:00,99
1531,12/9/1916,0:00,99
1532,12/10/1916,0:00,99
1533,12/11/1916,0:00,100
1534,12/12/1916,0:00,100
1535,12/13/1916,0:00,100
1536,12/14/1916,0:00,100
1537,12/15/1916,0:00,100
1538,12/16/1916,0:00,100
1539,12/17/1916,0:00,100
1540,12/18/1916,0:00,100
1541,12/19/1916,0:00,100
1542,12/20/1916,0:00,100
1543,12/21/1916,0:00,100
1544,12/22/1916,0:00,100
1545,12/23/1916,0:00,100
1546,12/24/1916,0:00,100
1547,12/25/1916,0:00,100
1548,12/26/1916,0:00,100
1549,12/27/1916,0:00,100
1550,12/28/1916,0:00,100
1551,12/29/1916,0:00,100
1552,12/30/1916,0:00,100
1553,12/31/1916,0:00,100
1554,1/1/1917,0:00,150
1555,1/2/1917,0:00,150
1556,1/3/1917,0:00,150
1557,1/4/1917,0:00,150
1558,1/5/1917,0:00,150
1559,1/6/1917,0:00,150
1560,1/7/1917,0:00,150
1561,1/8/1917,0:00,150
1562,1/9/1917,0:00,150
1563,1/10/1917,0:00,150
1564,1/11/1917,0:00,150
1565,1/12/1917,0:00,150
1566,1/13/1917,0:00,150
1567,1/14/1917,0:00,150
1568,1/15/1917,0:00,150
1569,1/16/1917,0:00,150
1570,1/17/1917,0:00,150
1571,1/18/1917,0:00,150
1572,1/19/1917,0:00,150
1573,1/20/1917,0:00,150
1574,1/21/1917,0:00,150
1575,1/22/1917,0:00,150
1576,1/23/1917,0:00,150
1577,1/24/1917,0:00,150
1578,1/25/1917,0:00,150
1579,1/26/1917,0:00,150
1580,1/27/1917,0:00,150
1581,1/28/1917,0:00,150
1582,1/29/1917,0:00,150
1583,1/30/1917,0:00,150
1584,1/31/1917,0:00,150
1585,2/1/1917,0:00,74
1586,2/2/1917,0:00,104
1587,2/3/1917,0:00,134
1588,2/4/1917,0:00,164
1589,2/5/1917,0:00,194
1590,2/6/1917,0:00,224
1591,2/7/1917,0:00,227
1592,2/8/1917,0:00,270
1593,2/9/1917,0:00,326
1594,2/10/1917,0:00,382
1595,2/11/1917,0:00,184
1596,2/12/1917,0:00,120
1597,2/13/1917,0:00,60
1598,2/14/1917,0:00,36
1599,2/15/1917,0:00,36
1600,2/16/1917,0:00,20
1601,2/17/1917,0:00,26
1602,2/18/1917,0:00,45
1603,2/19/1917,0:00,45
1604,2/20/1917,0:00,26
1605,2/21/1917,0:00,8
1606,2/22/1917,0:00,8
1607,2/23/1917,0:00,8
1608,2/24/1917,0:00,9
1609,2/25/1917,0:00,18
1610,2/26/1917,0:00,18
1611,2/27/1917,0:00,18
1612,2/28/1917,0:00,18
1613,3/1/1917,0:00,21
1614,3/2/1917,0:00,21
1615,3/3/1917,0:00,21
1616,3/4/1917,0:00,21
1617,3/5/1917,0:00,26
1618,3/6/1917,0:00,26
1619,3/7/1917,0:00,74
1620,3/8/1917,0:00,26
1621,3/9/1917,0:00,26
1622,3/10/1917,0:00,26
1623,3/11/1917,0:00,130
1624,3/12/1917,0:00,152
1625,3/13/1917,0:00,130
1626,3/14/1917,0:00,130
1627,3/15/1917,0:00,152
1628,3/16/1917,0:00,130
1629,3/17/1917,0:00,130
1630,3/18/1917,0:00,40
1631,3/19/1917,0:00,40
1632,3/20/1917,0:00,35
1633,3/21/1917,0:00,70
1634,3/22/1917,0:00,40
1635,3/23/1917,0:00,29
1636,3/24/1917,0:00,29
1637,3/25/1917,0:00,8
1638,3/26/1917,0:00,10
1639,3/27/1917,0:00,13
1640,3/28/1917,0:00,29
1641,3/29/1917,0:00,10
1642,3/30/1917,0:00,13
1643,3/31/1917,0:00,13
1644,4/1/1917,0:00,38
1645,4/2/1917,0:00,44
1646,4/3/1917,0:00,38
1647,4/4/1917,0:00,33
1648,4/5/1917,0:00,28
1649,4/6/1917,0:00,33
1650,4/7/1917,0:00,44
1651,4/8/1917,0:00,38
1652,4/9/1917,0:00,33
1653,4/10/1917,0:00,28
1654,4/11/1917,0:00,33
1655,4/12/1917,0:00,44
1656,4/13/1917,0:00,32
1657,4/14/1917,0:00,37
1658,4/15/1917,0:00,162
1659,4/16/1917,0:00,121
1660,4/17/1917,0:00,139
1661,4/18/1917,0:00,162
1662,4/19/1917,0:00,184
1663,4/20/1917,0:00,206
1664,4/21/1917,0:00,157
1665,4/22/1917,0:00,180
1666,4/23/1917,0:00,134
1667,4/24/1917,0:00,118
1668,4/25/1917,0:00,297
1669,4/26/1917,0:00,9
1670,4/27/1917,0:00,12
1671,4/28/1917,0:00,15
1672,4/29/1917,0:00,26
1673,4/30/1917,0:00,36
1674,5/1/1917,0:00,21
1675,5/2/1917,0:00,18
1676,5/3/1917,0:00,26
1677,5/4/1917,0:00,21
1678,5/5/1917,0:00,48
1679,5/6/1917,0:00,518
1680,5/7/1917,0:00,638
1681,5/8/1917,0:00,638
1682,5/9/1917,0:00,759
1683,5/10/1917,0:00,507
1684,5/11/1917,0:00,353
1685,5/12/1917,0:00,241
1686,5/13/1917,0:00,392
1687,5/14/1917,0:00,538
1688,5/15/1917,0:00,297
1689,5/16/1917,0:00,62
1690,5/17/1917,0:00,325
1691,5/18/1917,0:00,402
1692,5/19/1917,0:00,444
1693,5/20/1917,0:00,444
1694,5/21/1917,0:00,486
1695,5/22/1917,0:00,202
1696,5/23/1917,0:00,584
1697,5/24/1917,0:00,412
1698,5/25/1917,0:00,402
1699,5/26/1917,0:00,496
1700,5/27/1917,0:00,732
1701,5/28/1917,0:00,486
1702,5/29/1917,0:00,608
1703,5/30/1917,0:00,570
1704,5/31/1917,0:00,412
1705,6/1/1917,0:00,412
1706,6/2/1917,0:00,465
1707,6/3/1917,0:00,624
1708,6/4/1917,0:00,496
1709,6/5/1917,0:00,538
1710,6/6/1917,0:00,486
1711,6/7/1917,0:00,423
1712,6/8/1917,0:00,332
1713,6/9/1917,0:00,402
1714,6/10/1917,0:00,353
1715,6/11/1917,0:00,454
1716,6/12/1917,0:00,346
1717,6/13/1917,0:00,325
1718,6/14/1917,0:00,311
1719,6/15/1917,0:00,248
1720,6/16/1917,0:00,465
1721,6/17/1917,0:00,402
1722,6/18/1917,0:00,269
1723,6/19/1917,0:00,346
1724,6/20/1917,0:00,624
1725,6/21/1917,0:00,960
1726,6/22/1917,0:00,638
1727,6/23/1917,0:00,538
1728,6/24/1917,0:00,193
1729,6/25/1917,0:00,423
1730,6/26/1917,0:00,772
1731,6/27/1917,0:00,692
1732,6/28/1917,0:00,570
1733,6/29/1917,0:00,597
1734,6/30/1917,0:00,746
1735,7/1/1917,0:00,705
1736,7/2/1917,0:00,"1,020"
1737,7/3/1917,0:00,860
1738,7/4/1917,0:00,920
1739,7/5/1917,0:00,880
1740,7/6/1917,0:00,353
1741,7/7/1917,0:00,318
1742,7/8/1917,0:00,528
1743,7/9/1917,0:00,444
1744,7/10/1917,0:00,900
1745,7/11/1917,0:00,826
1746,7/12/1917,0:00,"1,020"
1747,7/13/1917,0:00,786
1748,7/14/1917,0:00,402
1749,7/15/1917,0:00,624
1750,7/16/1917,0:00,584
1751,7/17/1917,0:00,584
1752,7/18/1917,0:00,283
1753,7/19/1917,0:00,248
1754,7/20/1917,0:00,216
1755,7/21/1917,0:00,283
1756,7/22/1917,0:00,297
1757,7/23/1917,0:00,444
1758,7/24/1917,0:00,528
1759,7/25/1917,0:00,496
1760,7/26/1917,0:00,496
1761,7/27/1917,0:00,549
1762,7/28/1917,0:00,496
1763,7/29/1917,0:00,444
1764,7/30/1917,0:00,454
1765,7/31/1917,0:00,496
1766,8/1/1917,0:00,486
1767,8/2/1917,0:00,486
1768,8/3/1917,0:00,486
1769,8/4/1917,0:00,184
1770,8/5/1917,0:00,538
1771,8/6/1917,0:00,486
1772,8/7/1917,0:00,381
1773,8/8/1917,0:00,206
1774,8/9/1917,0:00,241
1775,8/10/1917,0:00,241
1776,8/11/1917,0:00,162
1777,8/12/1917,0:00,48
1778,8/13/1917,0:00,109
